ANNO;ATECO25;ATECO22;CODICE_FISCALE;CODICE_REG;CODICE_UNITA;RAGIONE_SOCIALE;DESCRIZIONE_FORMA GIURIDICA;FG;FLAG_S13;STATO;
2025;91420;91040;92002760129;03;743272;ENTE PARCO REGIONALE CAMPO DEI FIORI;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;86220;86220;04737811002;12;605164;AZIENDA SANITARIA LOCALE ROMA 6 DI ALBANO LAZIALE;Aziende sanitarie locali;2500;1;1;
2025;84230;84230;80183130584;12;715522;CORTE COSTITUZIONALE;Organi costituzionali e di rilievo costituzionale;2100;1;1;
2025;84111;84111;81007850217;04;719361;COMUNE DI CORVARA IN BADIA;Comuni;2430;1;1;
2025;84111;84111;86001910180;03;727972;COMUNE DI BASTIDA PANCARANA;Comuni;2430;1;1;
2025;84111;84111;00176150670;13;29147;COMUNE DI ROSETO DEGLI ABRUZZI;Comuni;2430;1;1;
2025;84111;84111;82000070670;13;719911;COMUNE DI MOSCIANO SANT'ANGELO;Comuni;2430;1;1;
2025;84111;84111;81002390920;20;11140290;COMUNE DI PERDAXIUS;Comuni;2430;1;1;
2025;84111;84111;00303410179;03;59980;COMUNE DI MANERBIO;Comuni;2430;1;1;
2025;86100;86101;09320650964;03;30452258;AZIENDA SOCIO SANITARIA TERRITORIALE MELEGNANO E DELLA MARTESANA;Aziende ospedaliere pubbliche;2500;1;1;
2025;84111;84111;00296280795;18;11118564;COMUNE DI CICALA;Comuni;2430;1;1;
2025;84111;84111;90057310105;07;25616959;COMUNITA' MONTANA VALLI AVETO, GRAVEGLIA E STURLA IN LIQUIDAZIONE;Comunita' montane;2440;1;1;
2025;70200;70220;07926631008;12;21557467;RETE AUTOSTRADE MEDITERRANEE PER LA LOGISTICA, LE INFRASTRUTTURE ED I TRASPORTI SOCIETA' PER AZIONI - IN BREVE RAM LOGISTICA INFRASTRUTTURE E TRASPORTI S.P.A.;Enti produttori di servizi economici;1350;1;1;
2025;64210;64200;01530150513;09;10718895;A.I.S.A. S.P.A. AREZZO IMPIANTI E SERVIZI AMBIENTALI IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;91420;91040;04137610657;15;21610739;ENTE PARCO REGIONALE DEL BACINO IDROGRAFICO DEL FIUME SARNO;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;81001190800;18;11140034;COMUNE DI CARAFFA DEL BIANCO;Comuni;2430;1;1;
2025;84111;84111;00269440434;11;11118275;COMUNE DI BELFORTE DEL CHIENTI;Comuni;2430;1;1;
2025;84111;84111;82003190210;04;11141554;COMUNE DI PARCINES - GEMEINDE PARTSCHINS;Comuni;2430;1;1;
2025;42110;42110;05645680967;03;24180775;CONCESSIONI AUTOSTRADALI LOMBARDE SOCIETA' PER AZIONI, ANCHE NELLA FORMA CONCESSIONI AUTOSTRADALI LOMBARDE S.P.A. O ANCHE CAL S.P.A.;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;80140110588;12;715206;COMUNE DI MONTEROTONDO;Comuni;2430;1;1;
2025;37000;37000;87001710836;19;728520;CONSORZIO RETE FOGNANTE;Altri enti e istituzioni pubbliche locali;2740;1;1;
2025;84111;84111;80017670920;20;11138448;COMUNE DI VILLASPECIOSA;Comuni;2430;1;1;
2025;84111;84111;00520690041;01;11121252;COMUNE DI CASTIGLIONE FALLETTO;Comuni;2430;1;1;
2025;84111;84111;00421140039;01;80979;COMUNE DI TRAREGO VIGGIONA;Comuni;2430;1;1;
2025;91420;91040;90023880595;12;17935659;ENTE REGIONALE PARCO DEI MONTI AURUNCI;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;00414560185;03;79924;COMUNE DI LANDRIANO;Comuni;2430;1;1;
2025;84139;84139;91046340070;02;21637182;CAMERA VALDOSTANA DELLE IMPRESE E DELLE PROFESSIONI;Camere di commercio, industria, artigianato e agricoltura;2720;1;1;
2025;72102;72190;97425580152;03;23414762;INNOVHUB STAZIONI SPERIMENTALI PER L'INDUSTRIA SRL;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;88990;88990;02491850356;08;27480455;AZIENDA SPECIALE SERVIZI BASSA REGGIANA;Altri enti e istituzioni pubbliche locali;1620;1;1;
2025;86220;86220;02613260187;03;30452243;AGENZIA DI TUTELA DELLA SALUTE DI PAVIA;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;80000370678;13;698982;COMUNE DI TOSSICIA;Comuni;2430;1;1;
2025;84111;84111;82001830288;05;10701105;COMUNE DI CASTELBALDO;Comuni;2430;1;1;
2025;84111;84111;02980740043;01;21603714;UNIONE DEI COMUNI DEL FOSSANESE;Unioni di comuni;2450;1;1;
2025;84111;84111;00596540138;03;11122060;COMUNE DI BEREGAZZO CON FIGLIARO;Comuni;2430;1;1;
2025;84111;84111;80009410285;05;706134;COMUNE DI CORREZZOLA;Comuni;2430;1;1;
2025;84111;84111;00327960092;07;11118965;COMUNE DI CASANOVA LERRONE;Comuni;2430;1;1;
2025;84111;84111;00103870077;02;11116229;COMUNE DI INTROD;Comuni;2430;1;1;
2025;64990;64996;05678721001;12;18027117;AGENZIA NAZIONALE PER L'ATTRAZIONE DEGLI INVESTIMENTI E LO SVILUPPO D'IMPRESA S.P.A.;Enti produttori di servizi economici;1350;1;1;
2025;84111;84111;00452360068;01;11120379;COMUNE DI VIGNALE MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;86003330015;01;11143745;COMUNE DI GIAVENO;Comuni;2430;1;1;
2025;70200;70220;01539150449;11;14510411;PICENO SVILUPPO - SOCIETA' CONSORTILE A R.L.- IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1520;1;1;
2025;84111;84111;00413950205;03;79831;COMUNE DI CASTEL D'ARIO;Comuni;2430;1;1;
2025;86220;86220;01620480911;20;33621626;AZIENDA SOCIO SANITARIA LOCALE N.3 DI NUORO (ASL N.3 DI NUORO);Aziende sanitarie locali;2500;1;1;
2025;84111;84111;00277840609;12;53952;COMUNE DI FONTECHIARI;Comuni;2430;1;1;
2025;84111;84111;00254630080;07;48419;COMUNE DI BORGOMARO;Comuni;2430;1;1;
2025;84111;84111;01161500481;09;233894;COMUNE DI PALAZZUOLO SUL SENIO;Comuni;2430;1;1;
2025;84111;84111;85000330796;18;727041;COMUNE DI OLIVADI;Comuni;2430;1;1;
2025;84111;84111;85000130014;01;11143337;COMUNE DI PERRERO;Comuni;2430;1;1;
2025;84111;84111;02425710031;01;30256855;UNIONE DEI COMUNI TERRE D'ACQUE;Unioni di comuni;2450;1;1;
2025;84111;84111;02378620641;15;21597599;UNIONE DEI COMUNI ANTICO CLANIS;Unioni di comuni;2450;1;1;
2025;84111;84111;00354730392;08;69619;COMUNE DI RAVENNA;Comuni;2430;1;1;
2025;84111;84111;81000590802;18;11139899;COMUNE DI ARDORE;Comuni;2430;1;1;
2025;84111;84111;00183900893;19;31184;COMUNE DI LENTINI;Comuni;2430;1;1;
2025;84111;84111;80010970756;16;707121;COMUNE DI NEVIANO;Comuni;2430;1;1;
2025;84111;84111;00415090240;05;80007;COMUNE DI LONGARE;Comuni;2430;1;1;
2025;86100;86101;04114380167;03;30452242;AZIENDA SOCIO SANITARIA TERRITORIALE DI BERGAMO EST;Aziende ospedaliere pubbliche;2500;1;1;
2025;84111;84111;00349150300;06;68633;COMUNE DI SAN GIORGIO DI NOGARO;Comuni;2430;1;1;
2025;84111;84111;91031610925;20;35514585;PROVINCIA DEL MEDIO CAMPIDANO;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;00884530585;12;171767;COMUNE DI POLI;Comuni;2430;1;1;
2025;84111;84111;82001950870;19;721035;COMUNE DI RADDUSA;Comuni;2430;1;1;
2025;84111;84111;00272300229;04;11118317;COMUNE DI PALU' DEL FERSINA;Comuni;2430;1;1;
2025;84111;84111;00288630924;20;11118480;COMUNE DI QUARTU SANT'ELENA;Comuni;2430;1;1;
2025;84111;84111;82000330611;15;11141021;COMUNE DI CAIAZZO;Comuni;2430;1;1;
2025;84111;84111;82000990919;20;11141170;COMUNE DI ARZANA;Comuni;2430;1;1;
2025;84111;84111;80038190163;03;712710;COMUNE DI ORIO AL SERIO;Comuni;2430;1;1;
2025;84111;84111;82000630010;01;11141094;COMUNE DI MOMBELLO DI TORINO;Comuni;2430;1;1;
2025;84111;84111;80000410508;09;698996;AMMINISTRAZIONE PROVINCIALE DI PISA;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;83002260657;15;11142387;COMUNE DI SANZA;Comuni;2430;1;1;
2025;84111;84111;00311260095;07;61691;AMMINISTRAZIONE PROVINCIALE DI SAVONA;Province e Città Metropolitane;2420;1;1;
2025;91220;91030;93080870814;19;32209680;PARCO ARCHEOLOGICO DI SEGESTA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;87990;87900;05535170657;15;31102705;CONSORZIO SOCIALE VALLE DELL'IRNO - AMBITO S6;Altri enti e istituzioni pubbliche locali;1620;1;1;
2025;84300;84300;97136540586;12;17543369;ENTE NAZIONALE DI PREVIDENZA ED ASSISTENZA A FAVORE DEI BIOLOGI - ENPAB;Enti nazionali di previdenza e assistenza;1720;1;1;
2025;84132;84131;80001130220;04;699471;CONSORZIO DEI COMUNI DELLA P.A.T. - BIM ADIGE;Consorzio di Bacino Imbrifero Montano;2740;1;1;
2025;84111;84111;00410340871;19;12538098;COMUNE DI ACI SANT'ANTONIO;Comuni;2430;1;1;
2025;84111;84111;00206250250;05;36763;COMUNE DI BORCA DI CADORE;Comuni;2430;1;1;
2025;84111;84111;00219510666;13;40181;COMUNE DI RAIANO;Comuni;2430;1;1;
2025;84111;84111;00878650175;03;170352;COMUNE DI LODRINO;Comuni;2430;1;1;
2025;41000;41200;05244560966;03;23303669;API - AZIENDA PER IL PATRIMONIO IMMOBILIARE ROZZANO S.R.L. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1330;1;1;
2025;84111;84111;02511960342;08;25499770;UNIONE PEDEMONTANA PARMENSE;Unioni di comuni;2450;1;1;
2025;84111;84111;93049130912;20;29959465;UNIONE DEI COMUNI RIVIERA DI GALLURA;Unioni di comuni;2450;1;1;
2025;84111;84111;02455700068;01;29863226;UNIONE DI COMUNI MONTANI VAL LEMME;Unioni di comuni;2450;1;1;
2025;84111;84111;03099890836;19;26757718;UNIONE DEI COMUNI TRINACRIA DEL TIRRENO;Unioni di comuni;2450;1;1;
2025;84111;84111;04107300289;05;23281590;UNIONE DEI COMUNI DEL MEDIO BRENTA;Unioni di comuni;2450;1;1;
2025;84111;84111;82001930922;20;721025;COMUNE DI MONASTIR;Comuni;2430;1;1;
2025;84111;84111;83501930016;01;11142768;COMUNE DI COLLERETTO CASTELNUOVO;Comuni;2430;1;1;
2025;72102;72190;04338320379;08;17442473;ISTITUTO NAZIONALE PER LE RICERCHE CARDIOVASCOLARI - I.N.R.C.;Consorzi interuniversitari di ricerca;1510;1;1;
2025;84111;84111;00461850836;19;88460;COMUNE DI CAPRI LEONE;Comuni;2430;1;1;
2025;84111;84111;80009410731;16;11137420;COMUNE DI MASSAFRA;Comuni;2430;1;1;
2025;84111;84111;80004270593;12;702150;COMUNE DI PONTINIA;Comuni;2430;1;1;
2025;84111;84111;02259390462;09;27501195;UNIONE DEI COMUNI MEDIA VALLE DEL SERCHIO;Unioni di comuni;2450;1;1;
2025;84111;84111;81000490656;15;716698;COMUNE DI PERDIFUMO;Comuni;2430;1;1;
2025;84111;84111;00146270228;04;11116634;COMUNE DI BASELGA DI PINE';Comuni;2430;1;1;
2025;72200;72200;96023310228;04;763051;ISTITUTO PROVINCIALE PER LA RICERCA E LA SPERIMENTAZIONE EDUCATIVA - I.P.R.A.S.E.;Agenzia ed enti regionali e provinciali per la formazione, la ricerca e l'ambiente;2756;1;1;
2025;84131;84132;80002250076;02;700329;CONSORZIO REGIONALE PER LA TUTELA L'INCREMENTO E L'ESERCIZIO DELLA PESCA;Altri enti e istituzioni pubbliche locali;2740;1;1;
2025;84134;84136;96402040586;12;18680411;AGENZIA NAZIONALE PER LA SICUREZZA DEL VOLO - ANSV;Enti di regolazione dell'attivita' economica;2790;1;1;
2025;91220;91030;90022080817;19;30540108;PARCO ARCHEOLOGICO DI SELINUNTE,CAVE DI CUSA E PANTELLERIA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;88990;88990;07264440012;01;11096723;CONSORZIO INTERCOMUNALE SERVIZI SOCIO ASSISTENZIALI CALUSO;Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84139;84139;02427650979;09;32122545;CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA DI PISTOIA-PRATO;Camere di commercio, industria, artigianato e agricoltura;2720;1;1;
2025;84111;84111;82500430010;01;11130316;COMUNE DI LAURIANO;Comuni;2430;1;1;
2025;84111;84111;00309310126;03;61249;COMUNE DI ISPRA;Comuni;2430;1;1;
2025;84111;84111;00310610605;12;61539;COMUNE DI SGURGOLA;Comuni;2430;1;1;
2025;84111;84111;00186130050;01;11117199;COMUNE DI COAZZOLO;Comuni;2430;1;1;
2025;84111;84111;82001730926;20;11141308;COMUNE DI USSANA;Comuni;2430;1;1;
2025;84111;84111;81001150648;15;717106;COMUNE DI BONITO;Comuni;2430;1;1;
2025;84111;84111;81000690651;15;716842;COMUNE DI CASTELLABATE;Comuni;2430;1;1;
2025;84111;84111;83501110015;01;11142756;COMUNE DI CUORGNE';Comuni;2430;1;1;
2025;84111;84111;00199310293;05;35200;COMUNE DI FRASSINELLE POLESINE;Comuni;2430;1;1;
2025;84111;84111;85003230019;01;11143478;COMUNE DI PANCALIERI;Comuni;2430;1;1;
2025;84111;84111;92000110632;15;11148399;COMUNE DI VISCIANO;Comuni;2430;1;1;
2025;84111;84111;82003520135;03;721713;COMUNE DI SORMANO;Comuni;2430;1;1;
2025;84111;84111;00315110031;01;11118814;COMUNE DI POMBIA;Comuni;2430;1;1;
2025;84111;84111;82001490281;05;720783;COMUNE DI SANT'URBANO;Comuni;2430;1;1;
2025;91420;91040;91041690685;13;12531122;ENTE PARCO NAZIONALE DELLA MAIELLA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;87002130786;18;728533;COMUNE DI SCALA COELI;Comuni;2430;1;1;
2025;84111;84111;80008820302;06;11137320;COMUNE DI STREGNA;Comuni;2430;1;1;
2025;84111;84111;00297990798;18;58644;COMUNE DI CARAFFA DI CATANZARO;Comuni;2430;1;1;
2025;84111;84111;82002250429;11;721216;COMUNE DI CASTELBELLINO;Comuni;2430;1;1;
2025;84111;84111;01865850018;01;393919;COMUNE DI VENAUS;Comuni;2430;1;1;
2025;84111;84111;00631280138;03;119128;COMUNE DI CASATENOVO;Comuni;2430;1;1;
2025;84111;84111;81000830232;05;716936;COMUNE DI CAVAION VERONESE;Comuni;2430;1;1;
2025;84111;84111;00443430350;08;11120228;COMUNE DI LUZZARA;Comuni;2430;1;1;
2025;84111;84111;00122230196;03;15647;COMUNE DI VAIANO CREMASCO;Comuni;2430;1;1;
2025;84139;84139;03556041212;15;18018109;CITTA' DEL FARE - AGENZIA LOCALE DI SVILUPPO DEI COMUNI A NORD - EST DI NAPOLI - SOCIETA' CONSORTILE PER AZIONI E CON DENOMINAZIONE ABBREVIATA CITTA' DEL FARE - S.C.P.A. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1520;1;1;
2025;84111;84111;00238720080;07;44817;COMUNE DI OLIVETTA SAN MICHELE;Comuni;2430;1;1;
2025;84111;84111;00383060225;04;11119536;COMUNE DI LONA-LASES;Comuni;2430;1;1;
2025;84111;84111;00067190942;14;4933;COMUNE DI PESCOLANCIANO;Comuni;2430;1;1;
2025;84111;84111;81000050609;12;716408;COMUNE DI VALLEROTONDA;Comuni;2430;1;1;
2025;84111;84111;00103760534;09;11443;COMUNE DI ARCIDOSSO;Comuni;2430;1;1;
2025;84111;84111;80017070725;16;558264;COMUNE DI MODUGNO;Comuni;2430;1;1;
2025;84111;84111;01314370196;03;21585235;UNIONE DEI COMUNI LOMBARDA DEI FONTANILI;Unioni di comuni;2450;1;1;
2025;84111;84111;00223000522;09;41138;COMUNE DI MONTEPULCIANO;Comuni;2430;1;1;
2025;84111;84111;06363391001;12;19003179;AGENZIA DELLE ENTRATE;Agenzie Fiscali;2230;1;1;
2025;84111;84111;00446040354;08;11120262;COMUNE DI CAVRIAGO;Comuni;2430;1;1;
2025;84111;84111;02637310737;16;24101779;UNIONE TERRE DEL MARE E DEL SOLE;Unioni di comuni;2450;1;1;
2025;84111;84111;00264420696;13;11118213;COMUNE DI FRESAGRANDINARIA;Comuni;2430;1;1;
2025;84111;84111;95009520834;19;20213491;CONSORZIO INTERCOMUNALE VALLE DELL'HALAESA;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;00841600174;03;161134;COMUNE DI OME;Comuni;2430;1;1;
2025;84111;84111;80004710911;20;11136400;COMUNE DI SARULE;Comuni;2430;1;1;
2025;84111;84111;93075930755;16;21936761;UNIONE DEI COMUNI TERRE DI ACAYA E DI ROCA;Unioni di comuni;2450;1;1;
2025;84111;84111;90001510933;06;11117366;COMUNE DI CIMOLAIS;Comuni;2430;1;1;
2025;36000;36000;02938180839;19;25064655;AZIENDA CONSORTILE ACQUEDOTTI VENA E NICETO -A.C.A.V.N.;Altri enti e istituzioni pubbliche locali;2740;1;1;
2025;84111;84111;00524720240;05;100571;COMUNE DI BOLZANO VICENTINO;Comuni;2430;1;1;
2025;84111;84111;02457650584;12;489004;COMUNE DI MONTELIBRETTI;Comuni;2430;1;1;
2025;84111;84111;80010230300;06;706698;COMUNE DI FAEDIS;Comuni;2430;1;1;
2025;88990;88990;02304990183;03;25616987;CONSORZIO PER I SERVIZI SOCIALI DEL DISTRETTO DI PAVIA;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;88001190177;03;728644;COMUNE DI GAMBARA;Comuni;2430;1;1;
2025;84139;84139;02558590697;13;30825229;CAMERA DI COMMERCIO INDUSTRIA ARTIGIANATO E AGRICOLTURA CHIETI PESCARA;Camere di commercio, industria, artigianato e agricoltura;2720;1;1;
2025;84111;84111;82000870715;16;11141141;COMUNE DI ALBERONA;Comuni;2430;1;1;
2025;84111;84111;90014590229;04;26817030;COMUNITA' VALSUGANA E TESINO;Comunita' montane;2440;1;1;
2025;70200;70220;00956760904;20;187979;IN.SAR. - INIZIATIVE SARDEGNA SOCIETA' PER AZIONI;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00222250904;20;11117616;COMUNE DI MONTELEONE ROCCA DORIA;Comuni;2430;1;1;
2025;84111;84111;00485410187;03;93187;COMUNE DI CASTELLETTO DI BRANDUZZO;Comuni;2430;1;1;
2025;84111;84111;00072000953;20;11116042;COMUNE DI BAULADU;Comuni;2430;1;1;
2025;84111;84111;80003250687;13;11136028;COMUNE DI CUGNOLI;Comuni;2430;1;1;
2025;84111;84111;81001650555;10;29477;COMUNE DI FICULLE;Comuni;2430;1;1;
2025;84111;84111;80001410754;16;11135673;COMUNE DI ARNESANO;Comuni;2430;1;1;
2025;86100;86103;05865511009;12;18368543;AZIENDA OSPEDALIERO-UNIVERSITARIA POLICLINICO UMBERTO I;Aziende ospedaliero-universitarie e policlinici universitari pubblici;2500;1;1;
2025;84111;84111;03207960927;20;25501360;UNIONE DEI COMUNI DEL SARRABUS;Unioni di comuni;2450;1;1;
2025;84111;84111;00566190658;15;106889;COMUNE DI SICIGNANO DEGLI ALBURNI;Comuni;2430;1;1;
2025;86100;86102;00204480420;11;36300;IRCCS - ISTITUTO NAZIONALE DI RICOVERO E CURA PER ANZIANI;Istituti di ricovero e cura a carattere scientifico pubblici;2711;1;1;
2025;84111;84111;00197650518;09;34784;COMUNE DI MONTERCHI;Comuni;2430;1;1;
2025;84111;84111;00131300055;01;12655940;COMUNE DI MONCUCCO TORINESE;Comuni;2430;1;1;
2025;84111;84111;82001470531;09;720772;COMUNE DI ORBETELLO;Comuni;2430;1;1;
2025;84139;84139;93497660725;16;32212843;AGENZIA REGIONALE PER LE POLITICHE ATTIVE DEL LAVORO-ARPAL PUGLIA;Agenzie regionali del lavoro;2791;1;1;
2025;84111;84111;80007530738;16;11137071;COMUNE DI GINOSA;Comuni;2430;1;1;
2025;84111;84111;82000010726;16;719875;COMUNE DI GIOIA DEL COLLE;Comuni;2430;1;1;
2025;84111;84111;81001650928;20;11140144;COMUNE DI CALASETTA;Comuni;2430;1;1;
2025;84123;84123;97095790792;18;31927420;AUTORITA' IDRICA DELLA CALABRIA;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84111;84111;80011270214;04;707289;COMUNE DI TRODENA;Comuni;2430;1;1;
2025;84111;84111;00167320050;01;11116893;COMUNE DI ANTIGNANO;Comuni;2430;1;1;
2025;84111;84111;95001660166;03;759485;COMUNE DI COSTA DI MEZZATE;Comuni;2430;1;1;
2025;84111;84111;94067500010;01;28936704;UNIONE DEI COMUNI DI MONCALIERI TROFARELLO LA LOGGIA;Unioni di comuni;2450;1;1;
2025;84111;84111;85001610139;03;727240;COMUNE DI BARZANO';Comuni;2430;1;1;
2025;84111;84111;83000890752;16;12516177;COMUNE DI SANTA CESAREA TERME;Comuni;2430;1;1;
2025;84111;84111;00177290517;09;29409;COMUNE DI MONTEVARCHI;Comuni;2430;1;1;
2025;84111;84111;00171430911;20;11116973;COMUNE DI ESTERZILI;Comuni;2430;1;1;
2025;84111;84111;84002270308;06;11142983;COMUNE DI FORNI DI SOTTO;Comuni;2430;1;1;
2025;84111;84111;83001130042;01;11142206;COMUNE DI VOTTIGNASCO;Comuni;2430;1;1;
2025;84111;84111;81003310596;12;718265;COMUNE DI LENOLA;Comuni;2430;1;1;
2025;84111;84111;00444200042;01;11120239;COMUNE DI MONESIGLIO;Comuni;2430;1;1;
2025;84111;84111;00171510704;14;28101;COMUNITA' MONTANA CIGNO VALLE BIFERNO - IN LIQUIDAZIONE;Comunita' montane;2440;1;1;
2025;84111;84111;83003890262;05;724702;COMUNE DI FARRA DI SOLIGO;Comuni;2430;1;1;
2025;84111;84111;00609660139;03;114530;COMUNE DI VALMADRERA;Comuni;2430;1;1;
2025;84111;84111;00152150223;04;22772;COMUNE DI MOENA;Comuni;2430;1;1;
2025;84111;84111;00457230068;01;87704;COMUNE DI MIRABELLO MONFERRATO;Comuni;2430;1;1;
2025;84111;84111;00185980257;05;31824;COMUNE DI VIGO DI CADORE;Comuni;2430;1;1;
2025;84111;84111;00881240170;03;170952;COMUNE DI MARCHENO;Comuni;2430;1;1;
2025;88990;88990;03445060167;03;25093716;RISORSA SOCIALE GERA D'ADDA AZIENDA SPECIALE CONSORTILE IN BREVE RISORSA SOCIALE GERA D'ADDA;Altri enti e istituzioni pubbliche locali;1620;1;1;
2025;84111;84111;86002070588;12;727988;COMUNE DI AGOSTA;Comuni;2430;1;1;
2025;84123;84123;01897460851;19;28901901;SOCIETA' PER LA REGOLAMENTAZIONE DEL SERVIZIO DI GESTIONE RIFIUTI A.T.O. N.4 CALTANISSETTA PROVINCIA SUD;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);1520;1;1;
2025;84111;84111;00682290283;05;128429;COMUNE DI SAN GIORGIO DELLE PERTICHE;Comuni;2430;1;1;
2025;84111;84111;00304920192;03;60286;COMUNE DI AGNADELLO;Comuni;2430;1;1;
2025;84111;84111;00227430345;08;11117685;COMUNE DI FONTANELLATO;Comuni;2430;1;1;
2025;84111;84111;92010730783;18;11119110;COMUNE DI MOTTAFOLLONE;Comuni;2430;1;1;
2025;84111;84111;82000790616;15;11141124;COMUNE DI PIEDIMONTE MATESE;Comuni;2430;1;1;
2025;84111;84111;00182890053;01;11117134;COMUNE DI MOMBARUZZO;Comuni;2430;1;1;
2025;84111;84111;80004510725;16;702347;COMUNE DI GIOVINAZZO;Comuni;2430;1;1;
2025;84111;84111;00432870830;19;83077;COMUNE DI ANTILLO;Comuni;2430;1;1;
2025;84111;84111;81000910224;04;716982;COMUNE DI BORGO VALSUGANA;Comuni;2430;1;1;
2025;84111;84111;00108350570;12;11116252;COMUNE DI MAGLIANO SABINA;Comuni;2430;1;1;
2025;84111;84111;84004040832;19;12516678;COMUNE DI SAN MARCO D'ALUNZIO;Comuni;2430;1;1;
2025;84111;84111;00114930670;13;14103;COMUNE DI GIULIANOVA;Comuni;2430;1;1;
2025;84111;84111;00459300067;01;11120510;COMUNE DI POMARO MONFERRATO;Comuni;2430;1;1;
2025;52212;52212;00210880225;04;38062;SOCIETA' PER AZIONI AUTOSTRADA DEL BRENNERO IN SIGLA AUTOBRENNERO SPA O AUTOSTRADA DEL BRENNERO S.P.A-BRENNERAUTOBAHN A.G.;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00440470342;08;84578;COMUNE DI TORNOLO;Comuni;2430;1;1;
2025;84139;84139;02475090201;03;30471739;AGENZIA PER IL TRASPORTO PUBBLICO LOCALE DEL BACINO DI CREMONA E MANTOVA;Altri enti e istituzioni pubbliche locali;2791;1;1;
2025;84111;84111;00118940147;03;14907;COMUNE DI DUBINO;Comuni;2430;1;1;
2025;66290;66290;01657120216;04;10896631;CENTRO PENSIONI COMPLEMENTARI REGIONALI SOCIETA' PER AZIONI, IN BREVE PENSPLAN CENTRUM S.P.A. O CENTRUM SPA;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;85001090043;01;727158;COMUNE DI VENASCA;Comuni;2430;1;1;
2025;84111;84111;00553860172;03;104967;COMUNE DI GARGNANO;Comuni;2430;1;1;
2025;84111;84111;83000690822;19;723490;COMUNE DI POLIZZI GENEROSA;Comuni;2430;1;1;
2025;84111;84111;80004350643;15;11136324;COMUNE DI MUGNANO DEL CARDINALE;Comuni;2430;1;1;
2025;84131;84132;94000740830;19;755074;CONSORZIO DI GESTIONE E RIPOPOLAMENTO ITTICO DELLA FASCIA COSTIERA EOLIANA;Altri enti e istituzioni pubbliche locali;2740;1;1;
2025;72200;72200;93036200207;03;19735573;FONDAZIONE CENTRO STUDI LEON BATTISTA ALBERTI;Altri enti e istituzioni pubbliche locali;1720;1;1;
2025;84111;84111;00666090139;03;125391;COMUNE DI BULCIAGO;Comuni;2430;1;1;
